"ID","fecha_encuesta","genero_r","edad","Mat_aprobadas","Mat_Desaprobadas","Mat_aprobadas2020_2021","sexo","fecha_nacimiento.y","maxnivelestcurmadre","maxnivelestcurpadre","maxnivelestdospadres","carrera","carrera_nombre","plan","materia","materia_nombre","fecha_inscripcion","fecha_regularidad","resultado_cursada","resultado_cursada_nombre","nota","q_cursadas","primera_fecha_inscripcion","fecha_final","primera_fecha_final","q_final","resultado_final","resultado_final_nombre","vM_equiv","cuatrimestre","ESTADO","ID_anon"
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","CC09","INTRODUCCION A LA ANTROPOLOGIA",2019-03-06 11:59:00,2019-07-01,"P","Promocionado","8",2,2017-03-17 12:35:00,NA,NA,NA,NA,NA,NA,1,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","OP158","Educación Sexual Integral",2022-07-27 18:26:00,2022-12-29,"U","Ausente","(null)",2,2021-07-07 21:22:00,NA,NA,NA,NA,NA,NA,NA,0,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S206","Teorías Sociologícas 2",2023-02-15 15:48:00,2023-06-30,"P","Promocionado","8",1,2023-02-15 15:48:00,NA,NA,NA,NA,NA,NA,5,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S208","Teorías Sociologícas 3",2023-07-10 08:50:00,2023-11-25,"P","Promocionado","10",1,2023-07-10 08:50:00,NA,NA,NA,NA,NA,NA,6,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S218","Escritura y Argumentación",2019-03-06 11:59:00,2019-07-03,"P","Promocionado","8",1,2019-03-06 11:59:00,NA,NA,NA,NA,NA,NA,1,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S219","Economía para Ciencias Sociales",2021-02-24 20:27:00,2021-07-01,"P","Promocionado","7",2,2017-03-17 12:36:00,NA,NA,NA,NA,NA,NA,3,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S220","Procesos Sociales y Políticos de América Latina",2023-02-13 17:20:00,2023-07-13,"P","Promocionado","7",1,2023-02-13 17:20:00,NA,NA,NA,NA,NA,NA,3,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S221","Teorías Sociologícas 1",2022-02-14 19:49:00,2022-07-19,"A","Aprobado","7",1,2022-02-14 19:49:00,2022-07-25,2022-07-25,1,"A","Aprobado",NA,3,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S222","Estudios del Discurso",2021-07-07 21:12:00,2021-11-17,"P","Promocionado","7",2,2020-07-08 21:37:00,NA,NA,NA,NA,NA,NA,4,1,2614
91,2024-11-01 17:33:30,2,26,12,0,5,"Femenino","1997-07","06. Secundario completo","06. Secundario completo","06. Secundario completo","S","Licenciatura en Sociología","actual","S226","Inglés 1",2022-02-14 19:50:00,2022-06-24,"U","Ausente","(null)",1,2022-02-14 19:50:00,2023-07-20,2022-07-14,2,"U","Ausente",NA,3,0,2614
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","CC01","HISTORIA GENERAL",2018-07-08 21:15:00,2018-12-04,"A","Aprobado","5",2,2017-07-06 16:39:00,2020-07-17,2019-12-06,3,"A","Aprobado",NA,2,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","CC02","HISTORIA ARGENTINA",2021-07-07 04:31:00,2021-11-16,"P","Promocionado","8",1,2021-07-07 04:31:00,NA,NA,NA,NA,NA,NA,4,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","CC03","INTRODUCCION A LA FILOSOFIA",2017-07-06 16:40:00,2017-11-29,"P","Promocionado","7",1,2017-07-06 16:40:00,NA,NA,NA,NA,NA,NA,2,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","CC05","INTRODUCCION A LA SOCIOLOGIA",2017-07-06 16:42:00,2017-11-27,"A","Aprobado","6",2,2017-03-16 15:30:00,2018-12-13,2017-12-14,3,"A","Aprobado",NA,1,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","CC07","INTRODUCCION A LA CIENCIA POLITICA",2018-07-08 21:16:00,2018-11-29,"U","Ausente","(null)",2,2017-11-22 12:01:00,NA,NA,NA,NA,NA,NA,2,0,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","CC08","METODOLOGIA DE LA INVESTIGACION",2020-07-06 10:36:00,2020-11-16,"A","Aprobado","6",2,2019-07-02 15:52:00,2020-12-14,2020-12-14,1,"A","Aprobado",NA,4,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","CC09","INTRODUCCION A LA ANTROPOLOGIA",2017-03-16 15:32:00,2017-06-27,"P","Promocionado","7",1,2017-03-16 15:32:00,NA,NA,NA,NA,NA,NA,1,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","OP180","Procesamiento de datos y estadística en R para Ciencias Sociales",2022-02-14 00:59:00,2022-06-27,"U","Ausente","(null)",1,2022-02-14 00:59:00,NA,NA,NA,NA,NA,NA,NA,0,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S 17","SOCIEDAD, CULTURA Y PODER",2021-07-07 04:30:00,2021-11-20,"A","Aprobado","5",1,2021-07-07 04:30:00,2021-12-13,2021-12-13,1,"A","Aprobado",NA,6,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S 19","ESTUDIOS SOCIALES DE LA ECONOMIA",2023-07-14 14:44:00,2023-11-16,"U","Ausente","(null)",2,2022-07-05 08:52:00,NA,NA,NA,NA,NA,NA,8,0,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S205","Sociología del Trabajo",2023-02-13 16:23:00,2023-06-29,"P","Promocionado","7",3,2021-02-17 11:24:00,NA,NA,NA,NA,NA,NA,5,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S206","Teorías Sociologícas 2",2020-02-17 14:36:00,2020-06-22,"P","Promocionado","8",1,2020-02-17 14:36:00,NA,NA,NA,NA,NA,NA,5,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S208","Teorías Sociologícas 3",2020-07-08 10:17:00,2020-11-20,"P","Promocionado","8",1,2020-07-08 10:17:00,NA,NA,NA,NA,NA,NA,6,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S210","Estudios Sociales Urbanos",2021-07-08 13:41:00,2021-11-18,"U","Ausente","(null)",1,2021-07-08 13:41:00,NA,NA,NA,NA,NA,NA,8,0,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S218","Escritura y Argumentación",2017-03-16 15:35:00,2017-07-06,"P","Promocionado","7",1,2017-03-16 15:35:00,NA,NA,NA,NA,NA,NA,1,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S219","Economía para Ciencias Sociales",2019-02-15 16:06:00,2019-06-28,"A","Aprobado","6",2,2018-02-06 17:30:00,2020-12-03,2019-08-01,3,"A","Aprobado",NA,3,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S220","Procesos Sociales y Políticos de América Latina",2020-12-01 10:49:00,2021-03-12,"P","Promocionado","7",2,2019-02-15 16:06:00,2019-07-30,2019-07-30,1,"U","Ausente",NA,3,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S221","Teorías Sociologícas 1",2018-02-06 17:18:00,2018-07-12,"A","Aprobado","7",1,2018-02-06 17:18:00,2018-07-23,2018-07-23,1,"A","Aprobado",NA,3,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S222","Estudios del Discurso",2020-07-06 10:35:00,2020-11-20,"P","Promocionado","9",2,2019-07-02 15:52:00,NA,NA,NA,NA,NA,NA,4,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S223","Metodologías Cuantitativas",2023-02-13 16:19:00,2023-07-12,"P","Promocionado","8",3,2021-02-17 11:25:00,NA,NA,NA,NA,NA,NA,5,1,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S224","Metodologías Cualitativas",2023-07-15 20:23:00,2023-11-23,"A","Aprobado","8",1,2023-07-15 20:23:00,NA,NA,NA,NA,NA,NA,6,0,1196
92,2024-11-01 17:35:59,1,40,17,0,9,"Masculino","1983-10","06. Secundario completo","05. Secundario incompleto","06. Secundario completo","S","Licenciatura en Sociología","actual","S226","Inglés 1",2018-02-06 17:17:00,2018-06-29,"A","Aprobado","4",1,2018-02-06 17:17:00,2023-07-20,2018-07-25,3,"A","Aprobado",NA,3,1,1196
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC01","HISTORIA GENERAL",2017-07-07 15:30:00,2017-11-27,"A","Aprobado","7",1,2017-07-07 15:30:00,2018-12-12,2018-12-12,1,"A","Aprobado",NA,2,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC02","HISTORIA ARGENTINA",2019-08-03 16:01:00,2019-11-25,"A","Aprobado","8",1,2019-08-03 16:01:00,2021-07-15,2021-07-15,1,"A","Aprobado",NA,4,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC03","INTRODUCCION A LA FILOSOFIA",2018-02-18 15:36:00,2018-07-12,"P","Promocionado","9",1,2018-02-18 15:36:00,NA,NA,NA,NA,NA,NA,2,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC05","INTRODUCCION A LA SOCIOLOGIA",2017-02-24 12:18:00,2017-06-30,"P","Promocionado","9",1,2017-02-24 12:18:00,NA,NA,NA,NA,NA,NA,1,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC08","METODOLOGIA DE LA INVESTIGACION",2019-08-03 16:02:00,2019-11-26,"P","Promocionado","7",1,2019-08-03 16:02:00,NA,NA,NA,NA,NA,NA,4,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC09","INTRODUCCION A LA ANTROPOLOGIA",2017-02-24 12:19:00,2017-07-07,"P","Promocionado","9",1,2017-02-24 12:19:00,NA,NA,NA,NA,NA,NA,1,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","CC10","ESTRUCTURA Y DESIGUALDAD SOCIAL",2023-02-14 18:39:00,2023-07-07,"P","Promocionado","10",1,2023-02-14 18:39:00,NA,NA,NA,NA,NA,NA,7,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","OP157","Conocer, Juzgar, Actuar: la espontaneidad social del cuerpo.",2020-02-18 17:09:00,2020-08-07,"U","Ausente","(null)",1,2020-02-18 17:09:00,NA,NA,NA,NA,NA,NA,NA,0,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","OP183","Taller de investigación en base a encuestas",2023-07-12 13:26:00,2023-12-01,"U","Ausente","(null)",1,2023-07-12 13:26:00,NA,NA,NA,NA,NA,NA,NA,0,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","OP194","Justicia y Derechos Humanos",2023-02-22 12:34:00,2023-07-14,"U","Ausente","(null)",1,2023-02-22 12:34:00,NA,NA,NA,NA,NA,NA,NA,0,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","OP208","Condiciones sociopoliticas de la democracia Argentina",2023-07-12 13:27:00,2023-11-27,"U","Ausente","(null)",1,2023-07-12 13:27:00,NA,NA,NA,NA,NA,NA,NA,0,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","OP227","Fuentes, documentos y evidencias. Una introducción a la metodología de la historia a partir de la historia argentina del siglo XX",2023-12-13 17:58:00,2024-03-08,"P","Promocionado","10",1,2023-12-13 17:58:00,NA,NA,NA,NA,NA,NA,NA,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S 17","SOCIEDAD, CULTURA Y PODER",2020-07-13 18:24:00,2020-11-16,"A","Aprobado","9",2,2019-12-06 15:02:00,2021-07-12,2021-07-12,1,"A","Aprobado",NA,6,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S 19","ESTUDIOS SOCIALES DE LA ECONOMIA",2021-07-10 12:02:00,2021-11-26,"P","Promocionado","8",1,2021-07-10 12:02:00,NA,NA,NA,NA,NA,NA,8,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S 25","ACCION COLECTIVA Y MOVIMIENTOS SOCIALES",2022-07-04 13:55:00,2022-11-22,"P","Promocionado","9",1,2022-07-04 13:55:00,NA,NA,NA,NA,NA,NA,8,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S 35","SOCIOLOGIA POLITICA",2022-02-14 11:23:00,2022-07-04,"P","Promocionado","9",1,2022-02-14 11:23:00,NA,NA,NA,NA,NA,NA,7,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S205","Sociología del Trabajo",2022-02-14 11:21:00,2022-07-05,"P","Promocionado","9",1,2022-02-14 11:21:00,NA,NA,NA,NA,NA,NA,5,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S206","Teorías Sociologícas 2",2021-02-18 10:21:00,2021-07-01,"P","Promocionado","10",2,2020-02-18 16:49:00,NA,NA,NA,NA,NA,NA,5,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S208","Teorías Sociologícas 3",2021-07-07 13:06:00,2021-11-18,"P","Promocionado","10",1,2021-07-07 13:06:00,NA,NA,NA,NA,NA,NA,6,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S210","Estudios Sociales Urbanos",2023-07-12 13:25:00,2023-11-21,"P","Promocionado","8",1,2023-07-12 13:25:00,NA,NA,NA,NA,NA,NA,8,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S211","Taller de Redacción de Tesis 1",2022-07-29 18:24:00,2022-12-06,"A","Aprobado","8",1,2022-07-29 18:24:00,NA,NA,NA,NA,NA,NA,8,0,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S212","Teorías Sociologícas 4",2023-02-14 18:46:00,2023-08-03,"A","Aprobado","8",2,2022-03-03 13:54:00,2023-08-02,2023-08-02,1,"A","Aprobado",NA,9,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S218","Escritura y Argumentación",2017-02-24 12:20:00,2017-06-29,"P","Promocionado","9",1,2017-02-24 12:20:00,NA,NA,NA,NA,NA,NA,1,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S219","Economía para Ciencias Sociales",2020-02-18 16:50:00,2020-07-03,"P","Promocionado","7",2,2019-02-18 10:54:00,2019-08-01,2017-12-14,3,"U","Ausente",NA,3,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S220","Procesos Sociales y Políticos de América Latina",2021-03-09 13:49:00,2021-03-12,"P","Promocionado","9",2,2018-02-18 15:37:00,2020-07-31,2018-07-31,5,"U","Ausente",NA,3,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S221","Teorías Sociologícas 1",2019-02-18 10:55:00,2019-07-23,"A","Aprobado","9",1,2019-02-18 10:55:00,2019-07-29,2019-07-29,1,"A","Aprobado",NA,3,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S222","Estudios del Discurso",2018-07-30 17:20:00,2018-11-22,"P","Promocionado","9",2,2017-07-07 15:46:00,NA,NA,NA,NA,NA,NA,4,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S223","Metodologías Cuantitativas",2022-05-16 18:10:00,2022-07-05,"A","Aprobado","6",4,2021-02-18 10:21:00,2022-09-26,2022-09-26,1,"A","Aprobado",NA,5,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S224","Metodologías Cualitativas",2022-07-15 15:06:00,2022-11-22,"U","Ausente","(null)",2,2021-07-07 17:47:00,2022-12-13,2022-12-13,1,"A","Aprobado",NA,6,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S226","Inglés 1",2019-02-18 10:59:00,2019-07-06,"U","Ausente","(null)",1,2019-02-18 10:59:00,2021-07-15,2021-07-15,1,"A","Aprobado",NA,3,1,2942
93,2024-11-01 17:47:44,2,26,27,0,10,"Femenino","1997-02","09. Universitario incompleto","05. Secundario incompleto","09. Universitario incompleto","S","Licenciatura en Sociología","actual","S23","ESTUDIOS DE POBLACION",2023-02-14 18:41:00,2023-07-12,"P","Promocionado","10",1,2023-02-14 18:41:00,NA,NA,NA,NA,NA,NA,7,1,2942
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","CC01","HISTORIA GENERAL",2020-07-20 14:53:00,2020-11-27,"A","Aprobado","9",2,2017-07-06 13:16:00,2020-12-11,2020-12-11,1,"A","Aprobado",NA,2,1,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","CC02","HISTORIA ARGENTINA",2018-07-10 12:06:00,2018-11-28,"A","Aprobado","9",1,2018-07-10 12:06:00,2024-02-29,2023-03-09,2,"U","Ausente",NA,4,0,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","CC05","INTRODUCCION A LA SOCIOLOGIA",2017-03-17 12:57:00,2017-07-10,"A","Aprobado","7",1,2017-03-17 12:57:00,2018-07-25,2017-07-27,2,"U","Ausente",1,1,0,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","CC07","INTRODUCCION A LA CIENCIA POLITICA",2023-07-24 15:47:00,2023-11-24,"U","Ausente","(null)",3,2017-07-13 10:46:00,2019-07-30,2019-07-30,1,"U","Ausente",NA,2,0,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","CC08","METODOLOGIA DE LA INVESTIGACION",2019-07-01 12:58:00,2019-11-22,"P","Promocionado","8",2,2018-08-13 16:43:00,NA,NA,NA,NA,NA,NA,4,1,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","CC10","ESTRUCTURA Y DESIGUALDAD SOCIAL",2020-03-19 14:11:00,2020-06-29,"P","Promocionado","9",1,2020-03-19 14:11:00,NA,NA,NA,NA,NA,NA,7,1,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","OP157","Conocer, Juzgar, Actuar: la espontaneidad social del cuerpo.",2020-02-17 08:57:00,2020-08-07,"U","Ausente","(null)",1,2020-02-17 08:57:00,NA,NA,NA,NA,NA,NA,NA,0,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","OP225","Desafíos metodológicos en desigualdades de género",2023-12-05 18:13:00,2024-03-22,"P","Promocionado","9",1,2023-12-05 18:13:00,NA,NA,NA,NA,NA,NA,NA,1,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","S 17","SOCIEDAD, CULTURA Y PODER",2019-07-01 13:01:00,2019-11-12,"A","Aprobado","9",1,2019-07-01 13:01:00,2019-12-02,2019-12-02,1,"A","Aprobado",NA,6,1,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","S 19","ESTUDIOS SOCIALES DE LA ECONOMIA",2022-07-05 18:41:00,2022-11-24,"A","Aprobado","6",3,2020-12-18 22:00:00,2022-12-15,2022-12-15,1,"U","Ausente",NA,8,0,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","S 25","ACCION COLECTIVA Y MOVIMIENTOS SOCIALES",2022-07-05 18:42:00,2022-11-22,"P","Promocionado","9",1,2022-07-05 18:42:00,NA,NA,NA,NA,NA,NA,8,1,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","S 35","SOCIOLOGIA POLITICA",2023-03-03 17:03:00,2023-07-03,"P","Promocionado","8",1,2023-03-03 17:03:00,NA,NA,NA,NA,NA,NA,7,1,1206
94,2024-11-01 17:57:23,2,34,26,0,6,"Femenino","1989-08","10. Universitario completo","05. Secundario incompleto","10. Universitario completo","S","Licenciatura en Sociología","actual","S204","Inglés 2",2018-07-10 12:08:00,2018-11-24,"U","Ausente","(null)",1,2018-07-10 12:08:00,2022-07-14,2022-07-14,1,"U","Ausente",NA,4,0,1206
